0.081421,-0.01421,0.16207,0.0029031,0.058227,0.027502,0.11317,-0.0076371,-0.093917
0.080108,0.0093386,-0.16606,-0.0037762,-0.060423,0.0038316,-0.096212,0.0021355,0.043816
0.084598,-0.086259,-0.23676,-0.0026863,-0.15037,0.0093906,-0.24209,-0.0016612,0.020305
0.093104,-0.0302,-0.18712,0.0034396,-0.10804,0.03531,-0.21881,-0.0044662,-0.016921
0.088814,0.014714,-0.14542,-0.0029594,-0.050119,0.011587,-0.083757,-0.0091878,0.059189
0.059007,-0.018638,0.083097,-0.0033847,0.0096489,0.019807,0.056867,0.0011099,-0.036534
0.073484,0.013019,-0.066231,0.00095854,0.0019372,0.0004972,-0.028537,-0.004615,0.028416
0.076506,-0.004441,0.14171,0.0039426,0.075728,0.042837,0.16047,-0.0069508,-0.15168
0.064506,-0.0078172,-0.23251,0.0020524,-0.079888,0.0024755,-0.12405,0.0072726,0.06174
0.045523,-0.0024338,0.042058,-0.002741,-0.010325,0.024003,0.0047512,-0.0043567,-0.030779
0.065267,-0.010339,0.0095804,-0.0010594,0.0073589,-0.010163,0.018533,-0.01822,0.059427
0.091273,-0.06018,-0.24453,-0.00021152,-0.16844,-0.019351,-0.23889,0.0045578,0.10859
0.070766,-0.0014437,0.016208,-0.00084145,-0.0090924,0.019448,0.0064525,0.0061711,-0.062195
0.069708,-0.010927,-0.19019,-0.00081908,-0.11976,0.0025885,-0.14945,0.0018493,0.012534
0.032786,0.10221,0.34571,0.0030518,0.21232,0.049901,0.29468,-0.0019772,-0.15539
0.070793,-0.0027368,-0.14869,0.0022923,-0.10365,-0.0067063,-0.13229,0.0051859,0.079777
0.077748,-0.12331,-0.24492,-0.007094,-0.27666,-0.0045262,-0.22233,-0.00049463,0.088484
0.065357,0.017965,-0.11621,-0.0030954,-0.040978,0.0023272,-0.091356,-0.013379,0.019987
0.045298,0.079948,0.3029,0.0044664,0.15639,0.027675,0.28372,0.0096839,-0.079851
0.029833,-0.013643,0.07173,-0.0021595,-0.0037404,0.016341,0.027203,0.0058527,-0.029021
0.057412,0.21674,0.33858,-0.0032906,0.27244,0.040308,0.26352,0.0069304,-0.060561
0.066049,-0.0079503,0.060256,-0.0027511,-0.0088765,0.0068809,0.013224,-0.0088842,-0.056668
0.06777,0.0033113,0.022315,0.002377,-0.01533,0.01598,-0.0039137,0.0035859,-0.088352
0.053337,0.0025015,-0.018303,-0.0019373,0.0044707,0.01299,-0.0052917,0.0055383,-0.075934
0.057183,-0.013586,0.15768,0.0019061,0.054453,0.03053,0.07101,0.0045871,0.00033608
0.067576,-0.097615,-0.30648,-0.0035679,-0.15926,-0.018282,-0.20353,0.0038952,0.075781
0.036971,-0.014405,0.10934,0.0027279,0.038829,0.029922,0.090244,-0.0023467,-0.080654
0.053943,-0.0059252,-0.0045501,-0.00025717,0.014972,0.0032296,0.019728,0.007753,-0.0053001
0.041119,0.14084,0.33552,0.0043748,0.19227,0.040513,0.20783,-0.0038976,-0.051341
0.036855,0.15803,0.31756,-0.0035823,0.27565,0.026641,0.28581,0.01022,-0.06376
0.047867,-0.0048715,-0.0070978,0.0013985,0.019279,0.010318,0.013985,0.0034262,0.0027998
0.046475,0.065347,0.36846,0.00011864,0.14072,0.019786,0.20055,0.0060121,-0.086246
0.047472,-0.0021177,-0.018114,0.0014526,0.0057009,0.022732,-0.0063805,0.0017289,-0.069042
0.034317,-0.0062097,0.039336,0.0018823,-0.016085,0.030997,0.0073008,-0.0041612,-0.084456
0.051849,0.0051499,-0.0028458,-0.0019241,-0.0049001,0.0042532,-0.010849,0.010475,0.034696
0.042333,0.016678,-0.082351,0.0039216,-0.0048615,0.00514,-0.037482,0.0062063,0.04281
0.045892,0.032931,0.19401,-0.0047907,0.13373,0.017024,0.19203,-0.011846,-0.074592
